,player_name,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,pts,ast,reb,wins,total_games,win_pct,year
553,Wesley Matthews,2022,RS,MIL,2144,1002,-1.9854517195964267,2.375944464556353,0.3904927449599258,0.4384219473101789,2.78473050509965,3.223152452409829,-1.6330603553046892,2.587787382994751,0.9547270276900616,1.891500781435414,1.891500781435414,0.0,-2.069760823406408,1.630791296969812,-0.4389695264365958,-0.1283742656705826,3.81818181818182,0.6363636363636359,2.54545454545455,10.0,11.0,0.9090909090909091,2023.0
555,Tyrese Maxey,2022,RS,PHI,5361,2650,1.329686319369285,-1.8605929354849082,-0.5309066161156226,1.057056953839389,-0.007863328189076,1.049193625650312,1.330147434301696,-1.5996171525491518,-0.2694697182474557,3.305337409663189,3.305337409663189,0.0,0.963143809848796,-0.8056195811670979,0.1575242286816982,-1.443617362616652,23.6363636363636,4.0,3.54545454545455,5.0,11.0,0.45454545454545503,2023.0
558,Miles McBride,2022,RS,NYK,754,372,-2.258245996774873,0.7726594737851133,-1.48558652298976,2.4183038694123846,4.24734956233135,6.665653431743735,-1.432686531333765,1.5091976474578392,0.0765111161240739,0.5306841243993198,0.5306841243993198,0.0,-1.9218180700935,1.3320304499021132,-0.5897876201913872,-1.075954572045982,0.0,0.5,0.0,2.0,4.0,0.5,2023.0
562,CJ McCollum,2022,RS,NOP,1818,878,4.527258145264713,-0.5010383175333616,4.026219827731351,4.768770288552108,-2.7541311213405226,2.0146391672115858,4.872880697266428,-0.9949682747608612,3.8779124225055672,2.962557095726524,2.962557095726524,0.0,3.8369009187624328,-0.572496972228628,3.2644039465338053,-0.2173645232321752,19.0909090909091,6.18181818181818,5.18181818181818,6.0,11.0,0.545454545454545,2023.0
563,CJ McCollum,2022,RS,POR,2612,1267,2.1214979711190067,-0.143597103337693,1.977900867781314,1.279917972401823,-2.373890735399719,-1.093972762997896,2.153201032301801,-0.5562110946803849,1.596989937621417,2.808698394237605,2.808698394237605,0.0,2.3690849741951,-0.5809349656716748,1.7881500085234252,-0.0461800745019849,19.0909090909091,6.18181818181818,5.18181818181818,6.0,11.0,0.545454545454545,2023.0
564,T.J. McConnell,2022,RS,IND,1378,652,-0.0284707110406938,0.9824117982827296,0.953941087242036,-1.621561078257498,-0.0403346406425951,-1.6618957189000931,-0.364020699156999,0.8689561052482953,0.5049354060912963,1.078814223884985,1.078814223884985,0.0,-0.5831591016548663,0.6856012298360911,0.1024421281812247,-0.3640206699333163,4.0,3.0,2.3,4.0,10.0,0.4,2023.0
565,Jalen McDaniels,2022,RS,CHA,1882,895,-1.074137869396088,0.3002590113834598,-0.7738788580126281,-0.3642901000043812,1.3685717344965431,1.0042816344921621,-1.017066796593088,0.5799010633174282,-0.43716573327566,1.052512717789506,1.052512717789506,0.0,-0.41970323820033795,0.2594046128243192,-0.1602986253760188,-0.3403616389361822,9.41666666666667,2.1666666666666696,5.25,3.0,12.0,0.25,2023.0
567,Jaden McDaniels,2022,RS,MIN,3850,1803,-2.2676179968586605,1.9137164460647342,-0.35390155079392605,-3.533321747958691,1.469461851717856,-2.0638598962408348,-2.698443009275192,1.925964493272557,-0.7724785160026346,1.828092453609378,1.828092453609378,0.0,-2.161430088359884,1.607325562589345,-0.5541045257705386,0.4941603148851889,11.083333333333302,1.33333333333333,3.4166666666666696,5.0,12.0,0.4166666666666671,2023.0
568,Doug McDermott,2022,RS,SAS,2612,1223,-0.4409014046545011,-4.16889030478907,-4.609791709443572,1.280533968790837,-4.625235069334744,-3.3447011005439085,-0.1111296049048756,-4.534228116774472,-4.645357721679348,-1.187899740306941,-1.187899740306941,0.0,-0.3079263813591013,-4.680014416957109,-4.98794079831621,0.4434779605176589,10.0,1.4166666666666698,2.1666666666666696,5.0,12.0,0.4166666666666671,2023.0
570,JaVale McGee,2022,RS,PHO,2491,1172,0.2545334062054555,2.942158815707579,3.196692221913034,-1.9039382102660318,-0.0090179828721504,-1.9129561931381818,-0.2370271931957885,2.388222308004821,2.1511951148090334,2.9472824316029573,2.9472824316029573,0.0,-0.4964024313747505,2.2054388710313892,1.7090364396566382,0.5661368820484135,4.33333333333333,0.222222222222222,3.0,6.0,9.0,0.666666666666667,2023.0
572,Rodney McGruder,2022,RS,DET,1595,754,-0.1891311205595733,-1.2944339264779032,-1.4835650470374757,-0.1827157756326342,1.85264950195053,1.669933726317896,-0.1440339154721464,-0.6688173770899889,-0.8128512925621354,0.7441820984058369,0.7441820984058369,0.0,-1.445526181587549,-1.3201929315804941,-2.7657191131680428,-0.1370386993149674,1.0,0.2,0.8,0.0,5.0,0.0,2023.0
576,Jordan McLaughlin,2022,RS,MIN,1981,902,0.0064909554203925,-0.2536519155255723,-0.2471609601051798,0.7761832534674582,-0.0978250624442842,0.6783581910231741,0.14346609190850101,-0.2395890296155713,-0.0961229377070703,1.221572488611369,1.221572488611369,0.0,-0.0443486941584212,0.1446035082304161,0.1002548140719949,0.0210601127588347,3.6,3.8,2.0,4.0,10.0,0.4,2023.0
579,De'Anthony Melton,2022,RS,MEM,3578,1657,0.866828316289142,1.8304178848075552,2.697246201096697,-0.1194124231335614,2.66753076620683,2.548118343073269,0.6671688248947635,2.073575721839823,2.740744546734586,4.698058101517515,4.698058101517515,0.0,1.4820206612299711,2.871251033097189,4.3532716943271605,1.210211149671935,9.4,2.9,3.5,5.0,10.0,0.5,2023.0
581,Chimezie Metu,2022,RS,SAC,2705,1279,-3.614814762095468,0.1330421292584856,-3.481772632836982,-1.4077214177663406,-0.4037532748135076,-1.8114746925798482,-3.3474925542203664,0.089664201722492,-3.2578283524978735,-0.3315932417823356,-0.3315932417823356,0.0,-2.0998501531059612,-0.6519879677282723,-2.751838120834233,0.0639714281947449,3.3333333333333304,1.33333333333333,2.1666666666666696,2.0,6.0,0.33333333333333304,2023.0
589,Patty Mills,2022,RS,BRK,4915,2346,-0.1037768987354486,-1.9154155131570347,-2.019192411892484,1.159297018671357,-0.6245845814207674,0.5347124372505895,0.1301138457524971,-1.7471584384411498,-1.6170445926886532,1.3524543843172459,1.3524543843172459,0.0,0.8360924880918418,-1.562814868346394,-0.7267223802545525,-0.2664416737602071,5.66666666666667,0.833333333333333,0.75,5.0,12.0,0.4166666666666671,2023.0
591,Shake Milton,2022,RS,PHI,2413,1179,-0.7448973822055265,-1.371074229496114,-2.11597161170164,-1.681562516775865,-0.5408122714239182,-2.222374788199783,-1.0054632686404321,-1.289136705027893,-2.2945999736683245,0.270766890200579,0.270766890200579,0.0,-1.283889322557533,-1.234572573765079,-2.518461896322612,-1.1565033508165672,3.0,1.14285714285714,1.57142857142857,5.0,7.0,0.7142857142857142,2023.0
592,Davion Mitchell,2022,RS,SAC,4362,2076,-0.8471176042514893,-0.1937217657745886,-1.040839370026078,-4.388287810262233,2.4601349642575467,-1.9281528460046866,-1.609627040520358,0.3963832401848648,-1.2132438003354928,1.616975837734941,1.616975837734941,0.0,-1.823760601507109,-0.3290426769741209,-2.1528032784812297,-0.6585098118540847,7.3,2.0,1.5,4.0,10.0,0.4,2023.0
594,Donovan Mitchell,2022,RS,UTA,4663,2266,4.6746415542633475,-2.2588141731899114,2.415827381073437,4.618725733791137,-2.8527342781710296,1.765991455620106,4.839576881849238,-2.557545660495417,2.282031221353822,5.866864838292887,5.866864838292887,0.0,5.484470897541225,-1.7507368891331583,3.733734008408067,0.846887960720467,31.9,5.8,4.2,7.0,10.0,0.7,2023.0
595,Evan Mobley,2022,RS,CLE,4735,2331,-2.472385123953518,1.4228251711361268,-1.04955995281739,-2.976590192717408,2.0596242982681052,-0.9169658944493024,-2.723949789737192,1.601475089741821,-1.1224746999953708,1.915833172041724,1.915833172041724,0.0,-2.8002367993384034,1.695197532792345,-1.105039266546057,-1.0200833050800409,15.272727272727302,1.90909090909091,6.545454545454549,8.0,11.0,0.7272727272727271,2023.0
596,Malik Monk,2022,RS,LAL,4530,2139,0.9988280797938748,-1.053377093953242,-0.0545490141593672,4.353222467603169,-1.7451908085492611,2.608031659053909,1.7855797974077832,-1.235187482001085,0.5503923154066985,3.612769924568255,3.612769924568255,0.0,1.260062274758207,-1.4032997298169652,-0.1432374550587574,0.3052204425330369,12.2,4.4,2.5,4.0,10.0,0.4,2023.0
603,Moses Moody,2022,RS,GSW,1277,607,-2.4691537377104122,-0.4512050266970996,-2.9203587644075113,-4.24122080456711,-1.913025994167376,-6.154246798734486,-3.005088544108072,-0.8333935538488266,-3.838482097956899,-0.3363577640999474,-0.3363577640999474,0.0,-2.429046094616594,-1.689682177442311,-4.118728272058903,-0.2182782266384441,6.18181818181818,0.45454545454545503,2.18181818181818,4.0,11.0,0.36363636363636404,2023.0
607,Ja Morant,2022,RS,MEM,3993,1889,4.843773257749267,-1.0013430109669208,3.8424302467823463,2.3560373830008654,-2.9121478053582366,-0.5561104223573698,4.562893517879408,-1.501537353028372,3.061356164851036,5.64064168204246,5.64064168204246,0.0,4.895955269822243,-0.8460008766885385,4.049954393133703,0.7114143398349494,28.818181818181802,6.90909090909091,5.63636363636364,8.0,11.0,0.7272727272727271,2023.0
613,Markieff Morris,2022,RS,MIA,616,298,-1.8025000383848018,-1.56489365555374,-3.367393693938542,1.8067970624232281,-2.3792850905948835,-0.5724880281716551,-1.1918771181691599,-1.875016701467334,-3.066893819636493,-0.048077902261999,-0.048077902261999,0.0,-1.4480774792770859,-2.4253023662754933,-3.8733798455525803,-0.2127633645063017,2.14285714285714,0.5714285714285711,1.7142857142857097,5.0,7.0,0.7142857142857142,2023.0
614,Marcus Morris Sr.,2022,RS,LAC,3186,1564,-0.1376174073358291,-3.6206499445076115,-3.7582673518434397,0.1680968810513269,-3.3386462302630444,-3.1705493492117167,-0.0570887409421891,-3.8137810716364022,-3.870869812578591,-0.8890157250278361,-0.8890157250278361,0.0,-0.1879250891416344,-3.384609287130686,-3.5725343762723214,-0.602149785949765,14.9,2.2,6.0,7.0,10.0,0.7,2023.0
616,Monte Morris,2022,RS,DEN,4597,2239,0.8213122261105589,-1.6277543915763508,-0.806442165465792,3.178623474789962,-0.8878969168923869,2.290726557897576,1.343237031807593,-1.561189445308047,-0.2179524135004534,2.848452969768292,2.848452969768292,0.0,1.123020049078262,-1.705732007501443,-0.5827119584231817,-1.5212676760861659,9.18181818181818,4.81818181818182,3.6363636363636402,5.0,11.0,0.45454545454545503,2023.0
622,Trey Murphy III,2022,RS,NOP,1814,864,0.2210647045757934,-0.282528301686748,-0.0614635971109546,-2.651104405455277,0.22330699723892897,-2.4277974082163483,-0.35942557852081897,-0.1779523366978201,-0.5373779152186391,0.9746029504157137,0.9746029504157137,0.0,-1.31752903236576,-1.139242131042337,-2.4567711634080966,-0.0768140649672434,11.5454545454545,1.54545454545455,4.90909090909091,6.0,11.0,0.545454545454545,2023.0
623,Dejounte Murray,2022,RS,SAS,5009,2366,3.0838535209259033,-0.1719521179315674,2.9119014029943364,2.096661172000642,0.4880084817739121,2.584669653774554,3.052433200127095,-0.0465579387490156,3.00587526137808,6.978321120374634,6.978321120374634,0.0,3.197474494926523,1.239118609244014,4.436593104170537,0.4348502359014727,22.6363636363636,8.09090909090909,6.454545454545451,7.0,11.0,0.6363636363636359,2023.0
624,Mike Muscala,2022,RS,OKC,1260,592,2.337474822242728,3.305526335687342,5.643001157930072,1.3803020788881668,2.31961183154827,3.699913910436437,2.3920348215501757,3.322714949845509,5.7147497713956845,2.563662206796771,2.563662206796771,0.0,1.4024104126250958,1.5363374644969758,2.938747877122072,0.2731249632034832,7.2,0.6,4.4,3.0,10.0,0.3,2023.0
626,Svi Mykhailiuk,2022,RS,TOR,1495,716,-2.188705210043252,-1.2897201959191409,-3.478425405962393,-4.451524234314767,-0.1556167974734809,-4.607141031788247,-2.8157051532823183,-1.15654503546944,-3.9722501887517585,-0.4475074865759569,-0.4475074865759569,0.0,-1.4946367378527667,-1.735964729578797,-3.2306014674315637,0.2274644992790959,3.0,0.0,0.666666666666667,2.0,3.0,0.666666666666667,2023.0
629,Larry Nance Jr.,2022,RS,NOP,373,182,-2.760426869389396,-3.773687199149284,-6.5341140685386785,-0.075692027967174,-4.347753440459166,-4.42344546842634,-2.364304988160723,-4.109807800840253,-6.474112789000976,-0.3457154280218471,-0.3457154280218471,0.0,-3.6731855761521763,-4.169313992447959,-7.842499568600135,-0.0266857579443322,9.0,2.6,5.3,5.0,10.0,0.5,2023.0
630,Larry Nance Jr.,2022,RS,POR,1753,858,-0.3399811171798767,-0.0047041787573902,-0.3446852959372669,1.298925677975215,0.7985419957869562,2.097467673762171,-0.0020554206069187,0.2297156739624333,0.2276602533555146,1.2942638493066598,1.2942638493066598,0.0,0.2723653059845166,0.1947510980403136,0.4671164040248302,-0.7067225269536836,9.0,2.6,5.3,5.0,10.0,0.5,2023.0
633,Aaron Nesmith,2022,RS,BOS,1203,574,-2.129628071647566,-0.0919150774688567,-2.2215431491164233,-2.079645160951862,1.9489961794885802,-0.1306489814632816,-2.288960992363454,0.2403124933330893,-2.048648499030364,0.2071592323527802,0.2071592323527802,0.0,-1.6472115748015435,0.16284989471934197,-1.484361680082201,0.8593864247533634,7.428571428571429,1.7142857142857097,3.4285714285714306,2.0,7.0,0.28571428571428603,2023.0
634,Raul Neto,2022,RS,WAS,2839,1372,-0.5897987508737101,-0.4431273535257871,-1.032926104399497,0.164467219629802,-1.783882013454301,-1.619414793824499,-0.4487682643368207,-0.7146882043016911,-1.1634564686385118,1.105904480026509,1.105904480026509,0.0,-1.335014957020867,-0.3324222121749819,-1.667437169195849,-0.42025577678818504,4.142857142857141,1.85714285714286,1.7142857142857097,6.0,7.0,0.857142857142857,2023.0
637,Georges Niang,2022,RS,PHI,3574,1736,0.4121179816972208,-1.4289267686135858,-1.0168087869163651,-0.8093223299194368,-0.5587496107209747,-1.3680719406404107,0.1604108850440665,-1.352022045064215,-1.191611160020149,1.3810927281551633,1.3810927281551633,0.0,-0.0904509328436329,-1.131827924094674,-1.2222788569383072,0.0591574073155875,9.0,0.545454545454545,2.09090909090909,5.0,11.0,0.45454545454545503,2023.0
638,Daishen Nix,2022,RS,HOU,567,261,-3.3181628946492614,-3.899958797358281,-7.21812169200754,-2.096246816318735,-0.0278091293046433,-2.124055945623379,-3.215696139759614,-3.2453950663364917,-6.461091206096107,-0.5012472212277012,-0.5012472212277012,0.0,-3.696949000307331,-4.332048024065354,-8.028997024372684,1.4307330728536682,3.9,2.1,1.1,2.0,10.0,0.2,2023.0
640,Zeke Nnaji,2022,RS,DEN,1443,698,-0.4814835490148179,-1.7927915544257582,-2.2742751034405755,-2.4174353085171734,0.0648434915460873,-2.3525918169710858,-0.9329440009139816,-1.5275167623475816,-2.460460763261564,0.1026062385496307,0.1026062385496307,0.0,-0.939267329814952,-2.370242429359481,-3.3095097591744334,-0.4891573837258223,2.0,0.0,0.833333333333333,4.0,6.0,0.666666666666667,2023.0
641,Nerlens Noel,2022,RS,NYK,1158,562,-2.586844683306265,0.0330940940716401,-2.553750589234625,-3.565634512383108,-0.0653686173342711,-3.631003129717379,-2.9708868571387965,-0.0136378225506989,-2.984524679689495,-0.0670098254337975,-0.0670098254337975,0.0,-2.558350489814014,1.197301440617642,-1.361049049196372,-0.3509594977392088,2.75,0.75,3.75,0.0,4.0,0.0,2023.0
643,Jaylen Nowell,2022,RS,MIN,2102,975,2.711919253551023,-3.179747292881993,-0.4678280393309695,2.3458099402395294,-1.8152631747942298,0.5305467654452993,2.762244930048591,-3.086256555259462,-0.3240116252108716,1.2050642573359298,1.2050642573359298,0.0,2.186451112645117,-3.259328219987328,-1.072877107342211,-0.1434857067565998,11.75,2.4166666666666696,3.1666666666666696,5.0,12.0,0.4166666666666671,2023.0
646,Jusuf Nurkic,2022,RS,POR,3250,1579,-0.6452554048239172,3.146110742017109,2.500855337193192,1.357020053739765,3.016097025662719,4.373117079402483,-0.2035866477218811,3.3873262151265915,3.18373956740471,4.811648836220027,4.811648836220027,0.0,0.0296847104041356,3.0059149871671518,3.035599697571286,0.6567583969595538,13.0,2.5,11.2,7.0,10.0,0.7,2023.0
649,Jordan Nwora,2022,RS,MIL,2548,1185,-3.0946333257400713,-2.275811954852598,-5.370445280592669,-1.31564205390968,-2.857300062888558,-4.172942116798239,-2.947082041720978,-2.557098450060356,-5.504180491781334,-1.6691907017857743,-1.6691907017857743,0.0,-2.454531530184758,-3.2637051020754684,-5.718236632260226,0.2431683126571086,5.63636363636364,0.45454545454545503,3.81818181818182,10.0,11.0,0.9090909090909091,2023.0
652,Chuma Okeke,2022,RS,ORL,3705,1749,-2.6389650366474657,0.9807825450693072,-1.6581824915781591,-6.684003090618637,1.06085324611442,-5.623149844504216,-3.560045586670975,1.078517897667688,-2.481527689003288,0.2406398688739509,0.2406398688739509,0.0,-3.693502651437831,1.2558858956211398,-2.437616755816691,0.44720871051023603,5.33333333333333,1.5833333333333302,4.41666666666667,3.0,12.0,0.25,2023.0
654,Josh Okogie,2022,RS,MIN,1128,516,-3.3002506093534203,5.971831249545089,2.671580640191669,-5.683416851464474,4.733028630257613,-0.9503882212068602,-4.029841195604674,6.059644056325594,2.02980286072092,1.268068340241209,1.268068340241209,0.0,-4.151524206967598,4.314152570241515,0.1626283632739174,0.7726349757975851,1.2,0.0,1.2,7.0,10.0,0.7,2023.0
656,Onyeka Okongwu,2022,RS,ATL,2044,992,-0.1152471726908272,1.5207215034363168,1.40547433074549,0.7154896416633191,3.2865877211899166,4.002077362853236,0.0048389766839248,2.039155052687051,2.043994029370976,2.4187764182767157,2.4187764182767157,0.0,-0.287553426207896,1.4994137159511831,1.211860289743287,-0.3112680738931185,8.18181818181818,1.09090909090909,5.18181818181818,7.0,11.0,0.6363636363636359,2023.0
657,Isaac Okoro,2022,RS,CLE,4026,1981,-1.649247237062468,0.5679095931879238,-1.0813376438745441,1.4086856767402478,-0.7576253149047261,0.6510603618355224,-1.1105988111527028,0.290011941412274,-0.8205868697404287,1.9413516445105299,1.9413516445105299,0.0,-2.0732646044399092,0.8707072646421544,-1.202557339797755,-0.4470823966755288,2.0,0.36363636363636404,1.3636363636363602,8.0,11.0,0.7272727272727271,2023.0
658,KZ Okpala,2022,RS,MIA,494,244,-2.9822800669510285,-3.9957417701704214,-6.9780218371214495,-0.2322090867563582,0.6348653898420316,0.4026563030856734,-2.631737022754034,-3.3266101379019015,-5.958347160655936,-0.3943804457965718,-0.3943804457965718,0.0,-2.7219937835363752,-3.6040344862867246,-6.326028269823099,-1.257622695458055,0.5,0.33333333333333304,1.0,2.0,6.0,0.33333333333333304,2023.0
662,Kelly Olynyk,2022,RS,DET,1620,764,0.1122026456246716,1.990372910618745,2.102575556243416,1.999697726168808,-2.141842461187702,-0.1421447350188945,0.5964765183044345,1.2815505242508272,1.878027042555261,1.821635154657407,1.821635154657407,0.0,-0.0530395017827914,1.642684739661655,1.589645237878863,0.9791751767064204,12.307692307692301,3.23076923076923,4.15384615384615,10.0,13.0,0.7692307692307689,2023.0
663,Eugene Omoruyi,2022,RS,DAL,41,18,1.071905253858566,-6.227891445780416,-5.155986191921849,-8.773875278975616,8.279412483885983,-0.4944627950896354,-0.9087697977802672,-3.565472322745067,-4.474242120525335,-0.0158502362913562,-0.0158502362913562,0.0,-1.4394139298192352,-5.769642262873697,-7.209056192692933,0.0978026043523845,4.2,0.2,1.8,1.0,5.0,0.2,2023.0
665,Royce O'Neale,2022,RS,UTA,4937,2406,0.2631798693835605,1.8141523356457983,2.077332205029359,0.9903750629307746,-2.118466912789524,-1.128091849858749,0.410099105123382,1.081956903979177,1.4920560091025592,5.204922934262945,5.204922934262945,0.0,0.4711234021729602,1.5349067103468892,2.0060301125198494,-0.0456216942028571,10.5,4.16666666666667,4.66666666666667,5.0,12.0,0.4166666666666671,2023.0
667,Cedi Osman,2022,RS,CLE,3030,1462,-0.0494059193025891,-1.01144869492158,-1.060854614224169,-2.765467740064183,-1.529711588079094,-4.295179328143276,-0.6134748967864974,-1.217436279034833,-1.83091117582133,0.6873129184710437,0.6873129184710437,0.0,-0.7234119652703312,-1.199204910051372,-1.922616875321704,0.25573527870741,9.27272727272727,1.90909090909091,2.3636363636363598,8.0,11.0,0.7272727272727271,2023.0
669,Kelly Oubre Jr.,2022,RS,CHA,4242,1999,0.6491977034568975,-1.3051993739770018,-0.6560016705201045,-1.100997914928387,-0.12167388679213799,-1.222671801720525,0.2911596047505181,-1.119364948779732,-0.8282053440292141,1.9723236400836432,1.9723236400836432,0.0,1.679165445621559,-0.4013481935910254,1.2778172520305329,0.6278116402935731,17.5,1.25,4.33333333333333,3.0,12.0,0.25,2023.0
677,Chris Paul,2022,RS,PHO,4461,2139,4.548573436438367,-1.10823124175364,3.4403421946847277,1.3123235033316332,2.502712457548713,3.815035960880347,4.110124634970242,-0.4605148153078698,3.649609819662371,6.946298739498102,6.946298739498102,0.0,3.742070855137384,0.7490754544510833,4.4911463095884665,-0.5399543013610855,9.5,9.4,4.5,7.0,10.0,0.7,2023.0
679,Cameron Payne,2022,RS,PHO,2738,1278,1.022639766995059,0.2091603089331744,1.231800075928233,-2.723140005413149,3.3220345642122417,0.5988945587990928,0.2383582134312256,0.8239441726018825,1.062302386033108,2.492496950243309,2.492496950243309,0.0,0.1095331061796975,0.4319007424397495,0.5414338486194471,0.2711556439250859,11.0,3.6666666666666696,2.44444444444444,7.0,9.0,0.7777777777777779,2023.0
688,Theo Pinson,2022,RS,DAL,314,148,-0.3506131499420211,0.4810969531838563,0.1304838032418352,-10.808154289517288,2.7368184883226623,-8.071335801194628,-2.595602828652351,0.9244605217365008,-1.67114230691585,0.081787837161527,0.081787837161527,0.0,-2.0429664360795767,0.0801216630572546,-1.9628447730223217,0.3973941173382716,2.0,1.0,2.0,1.0,1.0,1.0,2023.0
689,Mason Plumlee,2022,RS,CHA,3784,1793,-2.243968446656235,0.6084089870878582,-1.635559459568377,-1.2265560328038392,1.7216729427363602,0.4951169099325212,-2.1875500973548383,0.9314078154277424,-1.256142281927096,1.37007474961514,1.37007474961514,0.0,-1.538464257581805,1.575615335140742,0.0371510775589377,0.256910020167724,8.75,4.08333333333333,8.58333333333333,3.0,12.0,0.25,2023.0
690,Jakob Poeltl,2022,RS,SAS,4130,1970,0.4884839008756465,2.9545673791487514,3.443051280024398,5.858488855604222,-0.7638028487371649,5.0946860068670565,1.639777671270009,2.3902808455714903,4.030058516841499,6.796565524912897,6.796565524912897,0.0,1.312919722982494,2.93194949060019,4.2448692135826835,-0.2645956887398496,12.416666666666698,3.8333333333333304,9.75,5.0,12.0,0.4166666666666671,2023.0
691,Aleksej Pokusevski,2022,RS,OKC,2586,1233,-3.612055281898368,-0.7373723582019348,-4.349427640100301,0.4966673514448652,2.6889292424174585,3.185596593862323,-2.8602220517899335,-0.0404859539686962,-2.90070800575863,-0.0952975338455296,-0.0952975338455296,0.0,-3.088645213398652,-0.6974014524317306,-3.7860466658303835,0.5175447973523883,8.555555555555559,1.6666666666666698,5.55555555555556,4.0,9.0,0.444444444444444,2023.0
694,Jordan Poole,2022,RS,GSW,4759,2283,1.9221255698502078,-1.21352174231894,0.7086038275312689,1.126123039878063,0.49005237964707005,1.616175419525133,1.857714432236304,-0.972982084536392,0.884732347699912,4.255484858866598,4.255484858866598,0.0,2.124606635634231,-0.5339024591017408,1.5907041765324899,0.5148691582862801,15.1818181818182,4.90909090909091,1.45454545454545,4.0,11.0,0.36363636363636404,2023.0
695,Kevin Porter Jr.,2022,RS,HOU,4052,1907,-0.0833598834199889,-0.4810814757366313,-0.5644413591566202,0.8578544397227851,1.2164798830688908,2.074334322791676,0.1749418767234855,-0.0848402172909825,0.090101659432503,2.786969811183602,2.786969811183602,0.0,0.3424174438610804,-0.5356496949266407,-0.1932322510655603,0.857299943862862,18.8333333333333,6.08333333333333,6.08333333333333,2.0,12.0,0.166666666666667,2023.0
696,Michael Porter Jr.,2022,RS,DEN,554,265,-3.9381325075435902,3.939676983808676,0.0015444762650865,-4.913552778653771,10.822823405173212,5.909270626519443,-4.409507857913218,5.636356815331963,1.226848957418743,0.5362090172308289,0.5362090172308289,0.0,-1.8011114162488893,3.8975316344367164,2.096420218187827,-0.2739416394404954,17.8,1.3,7.2,7.0,10.0,0.7,2023.0
698,Otto Porter Jr.,2022,RS,GSW,2911,1396,0.6224599338223804,1.7944620479307631,2.416921981753143,-0.5177363721393102,2.898991151884688,2.381254779745377,0.4129582382494105,2.0781534294876702,2.4911116677370813,3.7135794206188937,3.7135794206188937,0.0,0.6029658249138412,2.326236609528359,2.9292024344422014,-0.5182615535211823,6.4,0.8,2.4,3.0,5.0,0.6,2023.0
700,Bobby Portis,2022,RS,MIL,4290,2028,0.1501099011412809,1.1354040201256492,1.28551392126693,3.243568286963504,0.5472309268310395,3.790799213794543,0.7658230194204926,1.0743156309493829,1.8401386503698751,4.732941106101651,4.732941106101651,0.0,1.1667141039869529,0.6985850463578354,1.865299150344789,-0.3455152222407975,13.090909090909099,2.0,10.909090909090901,10.0,11.0,0.9090909090909091,2023.0
701,Kristaps Porzingis,2022,RS,DAL,2039,1002,0.5872376703446148,1.216949565524064,1.804187235868679,-2.6919312726509412,1.031318933925135,-1.6606123387258058,-0.0854739696088821,1.2097636037117452,1.124289634102863,1.99072451508575,1.99072451508575,0.0,0.8377455934240409,1.8019610216369768,2.639706615061018,0.5103921869727757,19.181818181818198,2.45454545454545,8.18181818181818,5.0,11.0,0.45454545454545503,2023.0
702,Kristaps Porzingis,2022,RS,WAS,982,479,4.180648850534837,0.0546835159915828,4.23533236652642,2.196447652051416,-3.5848372350520967,-1.3883895830006798,4.053782379389291,-0.6656586923030628,3.388123687086227,1.512831026551087,1.512831026551087,0.0,3.823813937978871,0.1824627283114901,4.006276666290361,0.8507018206092672,19.181818181818198,2.45454545454545,8.18181818181818,5.0,11.0,0.45454545454545503,2023.0
703,Micah Potter,2022,RS,DET,73,31,-5.589321093006366,-1.638193629374194,-7.227514722380559,-24.84250602375034,-3.80738003697852,-28.64988606072885,-9.891401307758768,-2.140688664653866,-12.032089972412631,-0.1473115773967521,-0.1473115773967521,0.0,-9.69456506069842,-1.7211944119908809,-11.415759472689302,0.3434435029075407,2.0,0.5,1.5,1.0,2.0,0.5,2023.0
705,Dwight Powell,2022,RS,DAL,3563,1798,0.3906979292521509,0.0503198365591023,0.4410177658112532,0.7022993521884073,-1.949485346358012,-1.2471859941696049,0.4648215012035492,-0.4201047289038536,0.0447167722996956,2.546235419742688,2.546235419742688,0.0,-0.45635399474294297,0.6658757603997455,0.2095217656568025,-0.6814142826220336,5.857142857142861,0.28571428571428603,3.5714285714285694,5.0,7.0,0.7142857142857142,2023.0
707,Norman Powell,2022,RS,LAC,268,125,8.372817213081538,-3.0208220869594062,5.351995126122132,0.8055417891248391,-3.937802999551832,-3.1322612104269933,7.3354864281127385,-3.431237229344955,3.9042491987677836,0.4287147785499171,0.4287147785499171,0.0,6.438554276651187,-2.7264765929958967,3.71207768365529,1.022718847769217,11.583333333333302,1.33333333333333,2.75,7.0,12.0,0.583333333333333,2023.0
708,Norman Powell,2022,RS,POR,2748,1333,0.7108102676017355,-1.404216959890174,-0.6934066922884389,0.1877384970843271,-7.043921306616995,-6.856182809532667,0.710067259802833,-2.610843329995283,-1.90077607019245,0.5797286686458708,0.5797286686458708,0.0,1.028616345402384,-2.167583463133694,-1.13896711773131,0.3764881903207818,11.583333333333302,1.33333333333333,2.75,7.0,12.0,0.583333333333333,2023.0
